Region,Departement,COM_ARRT_VILLE,COMMUNE,QUARTIER_VILLAGE_HAMEAU,CONCESSION,MENAGE,HOMMES,FEMMES,POPULATION
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE AZUR II",141,212,537,616,1153
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE AZUR III",95,128,331,413,744
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE BARA MBOUP",299,620,1405,1487,2892
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE BCEAO I",99,106,294,292,586
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE BCEAO II",82,105,243,298,541
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE BCEAO OCEAN",35,40,70,89,159
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE BIAGUI",104,120,198,300,498
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE DAKAR MARINE",175,282,877,922,1799
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE DIACKSAO",123,202,522,569,1091
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE DJILY MBAYE",180,271,708,856,1564
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE IBRAHIMA NIANG",50,59,176,206,382
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE LA POSTE (DIAMALAYE)",61,90,256,217,473
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE LOBATT FALL",26,30,52,70,122
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE LONASE",192,298,544,713,1257
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE PALENE",84,99,246,283,529
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE POSTE",25,33,71,87,158
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE SAGEF",63,94,194,251,445
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE SODALO",104,218,612,555,1167
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE SONATEL",114,213,512,601,1113
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE SONATEL III",1203,2541,5344,6037,11381
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE TOBAGO",339,485,1013,1408,2421
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,DAGOUDANE,162,363,1566,1374,2940
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"DIAMALAYE EXTENSION",27,68,132,164,296
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"DIAMALAYE I",116,138,347,364,711
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"DIAMALAYE II",407,602,1501,1626,3127
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"DIAMALAYE III",239,536,1517,1405,2922
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,LAYENE,384,704,2526,2810,5336
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"MAME RHANE",112,267,615,681,1296
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,NDENATE,471,1181,4055,4021,8076
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,NDEUNGAGNE,418,992,3389,3623,7012
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,NGAPAROU,426,899,2983,3158,6141
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"SICAP LAYENE",340,510,1696,1857,3553
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"SIPRES IV",26,31,79,88,167
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"TELECOM RESIDENCE",85,117,310,334,644
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"TERME NORD TRAVAUX ET CADRES",206,436,1514,1487,3001
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,TONGHOR,756,1841,5727,5640,11367
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"TOUNDEUP REYA",498,775,1590,1642,3232
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"YOFF EXTENSION",110,201,505,621,1126
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"YOFF MBENGUENE",305,658,2106,2220,4326
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"YOFF RAND RAR",40,57,140,129,269
DAKAR,DAKAR,"VILLE DE DAKAR",YOFF,"CITE LONASE II",39,61,221,239,460
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR","AMITIE III",307,480,1143,1398,2541
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR",BAOBAB,890,1313,3011,3422,6433
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR","CITE IBA NDIAYE DIADJI",52,80,143,193,336
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR",KARACK,252,352,881,939,1820
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR","MERMOZ 1ere PORTE",346,415,951,1090,2041
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR","MERMOZ 2EME PORTE",262,412,808,1033,1841
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR","MERMOZ PYROTECHNIQUE",682,986,2150,2599,4749
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR","SACRE CŒUR I",272,474,1226,1210,2436
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR","SACRE CŒUR II",386,576,1382,1345,2727
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR","SACRE CŒUR III PYROTECHNIQUE",323,755,1506,1716,3222
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR",TERANGA,89,141,326,357,683
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR","FENETRE MERMOZ",134,432,1016,1235,2251
DAKAR,DAKAR,"VILLE DE DAKAR","MERMOZ SACRE COEUR","SACRE CŒUR III",1095,1659,3432,4086,7518
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF",BAGDAD,221,564,1623,1632,3255
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","CAMP SEKOU MBALLO (LIBERTE VI EXTENSION)",589,961,2118,2447,4565
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","CICES EST",396,1265,2463,2775,5238
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","CITE BASTOS I",49,100,404,322,726
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","CITE BASTOS II",50,113,347,356,703
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","CITE CPI",251,359,974,903,1877
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","CITE FOIRE MAGISTRAT",175,362,728,929,1657
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","CITE KERETOU",288,744,1719,1910,3629
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","CITE MILLIONNAIRE",440,2045,4871,5024,9895
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","CITE SIPRES I",169,218,531,575,1106
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","CITE SIPRES II SICA",166,195,401,575,976
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","DAROU RAHMANE I",164,579,1543,1609,3152
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","DAROU RAHMANE II",135,402,1342,1076,2418
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","DAROU RAKHMANE III",103,261,884,805,1689
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","DAROU SALAM I",72,169,507,523,1030
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","DAROU SALAM II",224,764,2053,1949,4002
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","DAROU SALAM III",80,166,591,599,1190
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","DAROU SANTHIE",84,329,922,916,1838
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","GAZELLE I",106,340,870,829,1699
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","GRAND YOFF LEONA",444,1036,2949,2965,5914
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","HAMO GRAND YOFF",120,140,373,448,821
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","HLM GRAND YOFF",234,538,1368,1462,2830
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","HLM GRAND YOFF I",130,146,421,507,928
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","HLM GRAND YOFF II",135,233,660,781,1441
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","HLM GRAND YOFF II (CITE ASSANE DIOP)",171,402,1005,1118,2123
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","HLM GRAND YOFF III",370,685,1762,1975,3737
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","HLM PATTE D'OIE",351,496,1734,1849,3583
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","HLM SHELTER I",81,116,263,320,583
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","HLM SHELTER II",306,477,1287,1432,2719
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","KHAR YALLA (CITE TELE)",120,360,987,1022,2009
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","KHAR YALLA II",118,288,973,966,1939
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","MAKA I",110,416,1121,1171,2292
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","MAKA II",61,163,524,541,1065
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","MAKA III",103,301,871,921,1792
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF",MISSIRAH,376,1103,3035,3031,6066
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF",SANTHIABA,253,790,2103,2096,4199
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (CITE CONACHAP)",529,1076,3356,3093,6449
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (CITE FOUGEROLLE)",40,78,212,224,436
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (CITE KEUR KHADIM I)",45,73,192,219,411
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (CITE KEUR KHADIM II)",122,217,534,650,1184
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (ILOT A)",92,192,476,591,1067
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (ILOT B)",80,214,501,636,1137
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (ILOT C)",57,143,362,470,832
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (ILOT D)",64,249,492,580,1072
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (ILOT E)",129,315,731,839,1570
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (ILOT F)",90,157,375,425,800
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (ILOT G)",96,264,588,629,1217
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (ILOT H)",81,336,717,710,1427
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (ILOT M)",44,99,315,272,587
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM (ILOT N)",102,322,855,836,1691
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SCAT URBAM ARAFAT",201,997,1978,2089,4067
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SHELTER (ZONE COMMERCIALE)",253,508,1345,1530,2875
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SICAP FOIRE",182,237,612,777,1389
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SUD FOIRE (CITE CSE)",202,263,805,954,1759
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SUD FOIRE (CITE LIBASSE NIANG)",119,184,426,525,951
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SUD FOIRE (CITE OUSMANE DIOP)",50,108,230,235,465
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SUD FOIRE (CITE SONATEL I)",152,325,775,884,1659
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SUD FOIRE (CITE SONATEL II)",73,101,272,380,652
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","SUD FOIRE (CITE SONATEL III)",75,124,342,397,739
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","TAIBA I",180,587,1832,1709,3541
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","TAIBA II",292,1233,3214,3169,6383
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","TAIBA III",92,287,872,886,1758
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","TAIBA IV",40,168,542,424,966
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","ZONE DE CAPTAGE",972,2728,6387,7309,13696
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","ARAFAT B BIS",75,382,973,825,1798
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","ARAFAT I A",183,783,1807,1882,3689
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","ARAFAT I B",111,382,1276,1192,2468
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","ARAFAT II",83,351,1051,1004,2055
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","ARAFAT III",77,219,750,678,1428
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","ARAFAT THIOSSANE",120,443,1279,1302,2581
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","ARAFAT V",165,811,1882,1812,3694
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","ARAFAT VI",76,237,881,661,1542
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","DJIEDDAH I",86,279,638,725,1363
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","DJIEDDAH II",187,460,1600,1515,3115
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","DJIEDDAH III",157,570,1572,1523,3095
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","KHAR YALLA I",174,486,1458,1364,2822
DAKAR,DAKAR,"VILLE DE DAKAR","GRAND YOFF","TOUBA ARAFAT",90,280,861,798,1659
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE BCEAO",44,103,259,298,557
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE EL AMAL",69,145,378,398,776
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE IMPOTS ET DOMAINES",435,1069,2923,3350,6273
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE KEUR DAMEL",211,374,960,1054,2014
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE LEOPOLD SEDAR SENGHOR",232,546,1230,1516,2746
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE MIXTA",129,172,319,390,709
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE SOPRIM",351,538,1325,1575,2900
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE SOPRIM EXTENSION",598,1766,4140,4600,8740
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","PATTE D'OIE BUILDERS",695,1024,2915,3411,6326
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE ARTP",9,14,29,29,58
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE ATAYA",8,65,133,171,304
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE MAGISTRAT",62,86,211,224,435
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","CITE SONATEL",59,64,136,162,298
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","GRAND MEDINE 1",112,268,873,873,1746
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","GRAND MEDINE 2",144,261,1049,933,1982
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","GRAND MEDINE 3",144,298,1197,1106,2303
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","GRAND MEDINE 4",170,456,1369,1333,2702
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","GRAND MEDINE 5",175,331,1280,1264,2544
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","GRAND MEDINE 6",103,169,769,672,1441
DAKAR,DAKAR,"VILLE DE DAKAR","PATTE D'OIE","GRAND MEDINE 7",138,231,1005,962,1967
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","HLM GRAND MEDINE (UNITE 23)",1057,1626,4429,5184,9613
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 9",287,718,2244,2253,4497
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 7",564,1370,4289,4341,8630
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 8",605,1485,4531,4820,9351
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 10",473,1352,3852,3739,7591
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 11",720,1695,5348,5394,10742
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 12",539,1194,3747,3876,7623
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 13",541,1462,4474,4519,8993
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 14",397,1194,3359,3174,6533
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 19",560,1377,4294,4196,8490
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 15",224,595,1592,1868,3460
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 16",580,1522,4577,4904,9481
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 17",569,1232,3923,4112,8035
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 18",580,1388,4477,4299,8776
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 20",592,1676,5035,4679,9714
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 21",541,1292,4060,4157,8217
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 22",567,1610,4704,4416,9120
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 24",602,1461,4584,4817,9401
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 25",539,1409,4160,3885,8045
DAKAR,DAKAR,"VILLE DE DAKAR","PARCELLES ASSAINIES","UNITE 26",810,1898,5596,5763,11359
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,"CAMBERENE II A",255,705,2126,2116,4242
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,"CAMBERENE II B",365,818,2576,2233,4809
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,"CAMBERENE II C",250,755,2098,1907,4005
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,CAYOR,149,231,972,983,1955
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,"CITE DES NATIONS UNIES",332,890,2180,2406,4586
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,DEGGO,732,1697,5791,5312,11103
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,DIAMAGUENE,543,1353,4388,4103,8491
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,ISLAM,499,1532,4163,4015,8178
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,"ISLAM EXTENSION",132,465,1245,1177,2422
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,KAWSARA,368,788,2533,2478,5011
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,"KEUR GOUMACK",174,301,1399,1543,2942
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,MBANE,415,818,3001,2758,5759
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,MEDINA,238,425,1889,2031,3920
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,PEULGA,108,188,737,737,1474
DAKAR,DAKAR,"VILLE DE DAKAR",CAMBERENE,THIOKHOLANE,138,239,1240,1295,2535
